stop_id,stop_name,stop_lat,stop_lon,stop_code,tiploc_code,stop_desc,stop_timezone,wheelchair_boarding,platform_code,parent_station,location_type
9100BARMING1,Barming (Platform 1),51.2848536,0.4792926,BMG,BARMING,,Europe/London,0,1,910GBARMING,0
9100BARMING2,Barming (Platform 2),51.2848536,0.4792926,BMG,BARMING,,Europe/London,0,2,910GBARMING,0
9100BARMINGBUS,Barming (Platform BUS),51.2848536,0.4792926,BMG,BARMING,,Europe/London,0,BUS,910GBARMING,0
9100BARNESBUS,Barnes (Platform BUS),51.46708608626,-0.24216421148,BNS,BARNES,,Europe/London,0,BUS,910GBARNES,0
9100BAROW0,Barrow-in-Furness (Platform 0),54.11900014196,-3.22612033522,BIF,BAROW,,Europe/London,1,0,910GBAROW,0
9100BAROWBUS,Barrow-in-Furness (Platform BUS),54.11900014196,-3.22612033522,BIF,BAROW,,Europe/London,1,BUS,910GBAROW,0
9100BAROWOS1,Barrow-upon-Soar (Platform 1),52.7494311,-1.1454909,BWS,BAROWOS,,Europe/London,0,1,910GBAROWOS,0
9100BAROWOS2,Barrow-upon-Soar (Platform 2),52.7494311,-1.1454909,BWS,BAROWOS,,Europe/London,0,2,910GBAROWOS,0
9100BARRYDK1,Barry Docks (Platform 1),51.4026036,-3.261156,BYD,BARRYDK,,Europe/London,0,1,910GBARRYDK,0
9100BARRYDK2,Barry Docks (Platform 2),51.4026036,-3.261156,BYD,BARRYDK,,Europe/London,0,2,910GBARRYDK,0
9100BARRYIS1,Barry Island (Platform 1),51.3923125,-3.2742115,BYI,BARRYIS,,Europe/London,0,1,910GBARRYIS,0
9100BARWHVN1,Barrow Haven (Platform 1),53.6974548,-0.392889,BAV,BARWHVN,,Europe/London,1,1,910GBARWHVN,0
9100BATABAL1,Bat & Ball (Platform 1),51.2901134,0.1941812,BBL,BATABAL,,Europe/London,0,1,910GBATABAL,0
9100BATABAL2,Bat & Ball (Platform 2),51.2901134,0.1941812,BBL,BATABAL,,Europe/London,0,2,910GBATABAL,0
9100BATABALBUS,Bat & Ball (Platform BUS),51.2901134,0.1941812,BBL,BATABAL,,Europe/London,0,BUS,910GBATABAL,0
9100BATHSPABUS,Bath Spa (Platform BUS),51.3776019,-2.3567189,BTH,BATHSPA,,Europe/London,1,BUS,910GBATHSPA,0
9100BATLEY1,Batley (Platform 1),53.7102081,-1.6230114,BTL,BATLEY,,Europe/London,0,1,910GBATLEY,0
9100BATLEY2,Batley (Platform 2),53.7102081,-1.6230114,BTL,BATLEY,,Europe/London,0,2,910GBATLEY,0
9100BATRSPKBUS,Battersea Park (Platform BUS),51.47761,-0.1475846,BAK,BATRSPK,,Europe/London,2,BUS,910GBATRSPK,0
9100BATTLE1,Battle (Platform 1),50.9128867,0.4949233,BAT,BATTLE,,Europe/London,0,1,910GBATTLE,0
9100BATTLE2,Battle (Platform 2),50.9128867,0.4949233,BAT,BATTLE,,Europe/London,0,2,910GBATTLE,0
9100BATTLEBUS,Battle (Platform BUS),50.9128867,0.4949233,BAT,BATTLE,,Europe/London,0,BUS,910GBATTLE,0
9100BAYFORD1,Bayford (Platform 1),51.7579011,-0.0957274,BAY,BAYFORD,,Europe/London,0,1,910GBAYFORD,0
9100BAYFORD2,Bayford (Platform 2),51.7579011,-0.0957274,BAY,BAYFORD,,Europe/London,0,2,910GBAYFORD,0
9100BAYFORDBUS,Bayford (Platform BUS),51.7579011,-0.0957274,BAY,BAYFORD,,Europe/London,0,BUS,910GBAYFORD,0
9100BCHGRV1,Birchgrove (Platform 1),51.5215246,-3.2022086,BCG,BCHGRV,,Europe/London,0,1,910GBCHGRV,0
9100BCKNHMH1,Beckenham Hill (Platform 1),51.4245222,-0.0159101,BEC,BCKNHMH,,Europe/London,0,1,910GBCKNHMH,0
9100BCKNHMH2,Beckenham Hill (Platform 2),51.4245222,-0.0159101,BEC,BCKNHMH,,Europe/London,0,2,910GBCKNHMH,0
9100BCKNHMJ1,Beckenham Junction (Platform 1),51.41103510697,-0.02581274155,BKJ,BCKNHMJ,,Europe/London,0,1,910GBCKNHMJ,0
9100BCKNHMJ2,Beckenham Junction (Platform 2),51.4110623,-0.0259866,BKJ,BCKNHMJ,,Europe/London,0,2,910GBCKNHMJ,0
9100BCKNHMJ3,Beckenham Junction (Platform 3),51.4110623,-0.0259866,BKJ,BCKNHMJ,,Europe/London,0,3,910GBCKNHMJ,0
9100BCKNHMJ4,Beckenham Junction (Platform 4),51.4110623,-0.0259866,BKJ,BCKNHMJ,,Europe/London,0,4,910GBCKNHMJ,0
9100BCKNHMJBUS,Beckenham Junction (Platform BUS),51.4110623,-0.0259866,BKJ,BCKNHMJ,,Europe/London,0,BUS,910GBCKNHMJ,0
9100BCKNMJC1,Beckenham Junction (Platform 1),51.4110623,-0.0259866,BKJ,BCKNMJC,,Europe/London,0,1,910GBCKNHMJ,0
9100BCKWATR1,Blackwater (Platform 1),51.3315657,-0.776776,BAW,BCKWATR,,Europe/London,0,1,910GBCKWATR,0
9100BCKWATR2,Blackwater (Platform 2),51.3315657,-0.776776,BAW,BCKWATR,,Europe/London,0,2,910GBCKWATR,0
9100BCKWATRBUS,Blackwater (Platform BUS),51.3315815812,-0.77674093582,BAW,BCKWATR,,Europe/London,0,BUS,910GBCKWATR,0
9100BCKY1,Buckley (Platform 1),53.1625354,-3.0551852,BCK,BCKY,,Europe/London,0,1,910GBCKY,0
9100BCKY2,Buckley (Platform 2),53.1625354,-3.0551852,BCK,BCKY,,Europe/London,0,2,910GBCKY,0
9100BCKYBUS,Buckley (Platform BUS),53.16303579963,-3.05592567548,BCK,BCKY,,Europe/London,0,BUS,910GBCKY,0
9100BCNGNOS1,Birchington-on-Sea (Platform 1),51.3775024,1.3009038,BCH,BCNGNOS,,Europe/London,0,1,910GBCNGNOS,0
9100BCNGNOS2,Birchington-on-Sea (Platform 2),51.3775024,1.3009038,BCH,BCNGNOS,,Europe/London,0,2,910GBCNGNOS,0
9100BCNGNOSBUS,Birchington-on-Sea (Platform BUS),51.3775024,1.3009038,BCH,BCNGNOS,,Europe/London,0,BUS,910GBCNGNOS,0
9100BCNSFLDBUS,Beaconsfield (Platform BUS),51.61129123735,-0.64382219785,BCF,BCNSFLD,,Europe/London,0,BUS,910GBCNSFLD,0
9100BCSTNBUS,Bicester North (Platform BUS),51.90348276254,-1.15038340304,BCS,BCSTN,,Europe/London,1,BUS,910GBCSTN,0
9100BCWD1,Bricket Wood (Platform 1),51.7055662,-0.3591176,BWO,BCWD,,Europe/London,1,1,910GBCWD,0
9100BDHMNRD1,Bedhampton (Platform 1),50.85369449195112,-0.9969688461782248,BDH,BDHMNRD,,Europe/London,0,1,910GBDHMPTN,0
9100BDHMNRD2,Bedhampton (Platform 2),50.85369449195112,-0.9969688461782248,BDH,BDHMNRD,,Europe/London,0,2,910GBDHMPTN,0
9100BDHMPTN1,Bedhampton (Platform 1),50.8539846,-0.9962717,BDH,BDHMPTN,,Europe/London,0,1,910GBDHMPTN,0
9100BDHMPTN2,Bedhampton (Platform 2),50.8539846,-0.9962717,BDH,BDHMPTN,,Europe/London,0,2,910GBDHMPTN,0
9100BDHMPTNBUS,Bedhampton (Platform BUS),50.8539846,-0.9962717,BDH,BDHMPTN,,Europe/London,0,BUS,910GBDHMPTN,0
9100BDMNSTRBUS,Bedminster (Platform BUS),51.4406058,-2.5936286,BMT,BDMNSTR,,Europe/London,0,BUS,910GBDMNSTR,0
9100BEARLEY1,Bearley (Platform 1),52.2449168,-1.7498157,BER,BEARLEY,,Europe/London,0,1,910GBEARLEY,0
9100BEARLEY3,Bearley (Platform 3),52.24441041943,-1.75025528142,BER,BEARLEY,,Europe/London,0,3,910GBEARLEY,0
9100BEDFDMBUS,Bedford (Platform BUS),52.1361826,-0.4797291,BDM,BEDFDM,,Europe/London,1,BUS,910GBEDFDM,0
9100BEDWRTH1,Bedworth (Platform 1),52.4793285,-1.4674675,BEH,BEDWRTH,,Europe/London,0,1,910GBEDWRTH,0
9100BEDWRTH2,Bedworth (Platform 2),52.4793285,-1.4674675,BEH,BEDWRTH,,Europe/London,0,2,910GBEDWRTH,0
9100BEDWRTHBUS,Bedworth (Platform BUS),52.47929669984,-1.46739207733,BEH,BEDWRTH,,Europe/London,0,BUS,910GBEDWRTH,0
9100BEDYNBUS,Bedwyn (Platform BUS),51.3795602,-1.5988756,BDW,BEDYN,,Europe/London,0,BUS,910GBEDYN,0
9100BEKSBRN1,Bekesbourne (Platform 1),51.2614031,1.1372301,BKS,BEKSBRN,,Europe/London,0,1,910GBEKSBRN,0
9100BEKSBRN2,Bekesbourne (Platform 2),51.2614031,1.1372301,BKS,BEKSBRN,,Europe/London,0,2,910GBEKSBRN,0
9100BEKSBRNBUS,Bekesbourne (Platform BUS),51.26135755917,1.13670784046,BKS,BEKSBRN,,Europe/London,0,BUS,910GBEKSBRN,0
9100BELM1,Belmont (Platform 1),51.3438964,-0.1987852,BLM,BELM,,Europe/London,1,1,910GBELM,0
9100BELPER1,Belper (Platform 1),53.0242729,-1.4825631,BLP,BELPER,,Europe/London,0,1,910GBELPER,0
9100BELPER2,Belper (Platform 2),53.0242729,-1.4825631,BLP,BELPER,,Europe/London,0,2,910GBELPER,0
9100BELVEDR1,Belvedere (Platform 1),51.4922273,0.1533667,BVD,BELVEDR,,Europe/London,0,1,910GBELVEDR,0
9100BELVEDR2,Belvedere (Platform 2),51.4922273,0.1533667,BVD,BELVEDR,,Europe/London,0,2,910GBELVEDR,0
9100BELVEDRBUS,Belvedere (Platform BUS),51.4922273,0.1533667,BVD,BELVEDR,,Europe/London,0,BUS,910GBELVEDR,0
9100BEMPTON1,Bempton (Platform 1),54.1277914,-0.180715,BEM,BEMPTON,,Europe/London,1,1,910GBEMPTON,0
9100BENFLETBUS,Benfleet (Platform BUS),51.5441005,0.5616239,BEF,BENFLET,,Europe/London,1,BUS,910GBENFLET,0
9100BEREALS1,Bere Alston (Platform 1),50.4856076,-4.2003187,BAS,BEREALS,,Europe/London,1,1,910GBEREALS,0
9100BEREFRS1,Bere Ferrers (Platform 1),50.4510874,-4.1814548,BFE,BEREFRS,,Europe/London,1,1,910GBEREFRS,0
9100BEREFRSGUN,Bere Ferrers (Platform GUN),50.4510874,-4.1814548,BFE,BEREFRS,,Europe/London,1,GUN,910GBEREFRS,0
9100BEREFRSPLY,Bere Ferrers (Platform PLY),50.4510874,-4.1814548,BFE,BEREFRS,,Europe/London,1,PLY,910GBEREFRS,0
9100BERKHMD1,Berkhamsted (Platform 1),51.7635571,-0.5626636,BKM,BERKHMD,,Europe/London,0,1,910GBERKHMD,0
9100BERKHMD2,Berkhamsted (Platform 2),51.7635571,-0.5626636,BKM,BERKHMD,,Europe/London,0,2,910GBERKHMD,0
9100BERKHMD3,Berkhamsted (Platform 3),51.7635571,-0.5626636,BKM,BERKHMD,,Europe/London,0,3,910GBERKHMD,0
9100BERKHMD4,Berkhamsted (Platform 4),51.7635571,-0.5626636,BKM,BERKHMD,,Europe/London,0,4,910GBERKHMD,0
9100BERKHMD6,Berkhamsted (Platform 6),51.76313385488,-0.56201289972,BKM,BERKHMD,,Europe/London,0,6,910GBERKHMD,0
9100BERMPRK1,Bermuda Park (Platform 1),52.5033421,-1.4725898,BEP,BERMPRK,,Europe/London,0,1,910GBERMPRK,0
9100BERMPRK2,Bermuda Park (Platform 2),52.5033421,-1.4725898,BEP,BERMPRK,,Europe/London,0,2,910GBERMPRK,0
9100BERMPRKBUS,Bermuda Park (Platform BUS),52.50143363291,-1.47217759826,BEP,BERMPRK,,Europe/London,0,BUS,910GBERMPRK,0
9100BERRYB1,Berry Brow (Platform 1),53.6210459,-1.7935857,BBW,BERRYB,,Europe/London,1,1,910GBERRYB,0
9100BERRYBBUS,Berry Brow (Platform BUS),53.62104070101,-1.7934320772,BBW,BERRYB,,Europe/London,1,BUS,910GBERRYB,0
9100BERWICK1,Berwick (Sussex) (Platform 1),50.8404862,0.1657244,BRK,BERWICK,,Europe/London,0,1,910GBERWICK,0
9100BERWICK2,Berwick (Sussex) (Platform 2),50.8404862,0.1657244,BRK,BERWICK,,Europe/London,0,2,910GBERWICK,0
9100BERWICKBUS,Berwick (Sussex) (Platform BUS),50.8404862,0.1657244,BRK,BERWICK,,Europe/London,0,BUS,910GBERWICK,0
9100BESCRLA1,Bescar Lane (Platform 1),53.6238457,-2.9145518,BES,BESCRLA,,Europe/London,0,1,910GBESCRLA,0
9100BESCRLA2,Bescar Lane (Platform 2),53.6238457,-2.9145518,BES,BESCRLA,,Europe/London,0,2,910GBESCRLA,0
9100BESJOHN1,Bedford St Johns (Platform 1),52.1293364,-0.4676146,BSJ,BESJOHN,,Europe/London,0,1,910GBESJOHN,0
9100BESTON1,Beeston (Platform 1),52.9207938,-1.2075065,BEE,BESTON,,Europe/London,0,1,910GBESTON,0
9100BESTON2,Beeston (Platform 2),52.9207938,-1.2075065,BEE,BESTON,,Europe/London,0,2,910GBESTON,0
9100BESTONBUS,Beeston (Platform BUS),52.9207938,-1.2075065,BEE,BESTON,,Europe/London,0,BUS,910GBESTON,0
9100BETSYCD1,Betws-y-Coed (Platform 1),53.092687,-3.800542,BYC,BETSYCD,,Europe/London,0,1,910GBETSYCD,0
9100BEVERLYBUS,Beverley (Platform BUS),53.84227350937,-0.42298004647,BEV,BEVERLY,,Europe/London,0,BUS,910GBEVERLY,0
9100BEXLEY1,Bexley (Platform 1),51.4402375,0.1479494,BXY,BEXLEY,,Europe/London,1,1,910GBEXLEY,0
9100BEXLEY2,Bexley (Platform 2),51.4402375,0.1479494,BXY,BEXLEY,,Europe/London,1,2,910GBEXLEY,0
9100BEXLEYBUS,Bexley (Platform BUS),51.4402375,0.1479494,BXY,BEXLEY,,Europe/London,1,BUS,910GBEXLEY,0
9100BGLAN1,Baglan (Platform 1),51.6143157,-3.8093646,BAJ,BGLAN,,Europe/London,0,1,910GBGLAN,0
9100BGLAN2,Baglan (Platform 2),51.6143157,-3.8093646,BAJ,BGLAN,,Europe/London,0,2,910GBGLAN,0
9100BGLANBUS,Baglan (Platform BUS),51.6143157,-3.8093646,BAJ,BGLAN,,Europe/London,0,BUS,910GBGLAN,0
9100BGOALAN1,Bridge of Allan (Platform 1),56.1567462,-3.9572856,BEA,BGOALAN,,Europe/London,0,1,910GBGOALAN,0
9100BGOALAN2,Bridge of Allan (Platform 2),56.1567462,-3.9572856,BEA,BGOALAN,,Europe/London,0,2,910GBGOALAN,0
9100BHAMINTBUS,Birmingham International (Platform BUS),52.4508239,-1.7253357,BHI,BHAMINT,,Europe/London,1,BUS,910GBHAMINT,0
9100BHAMINTTBC,Birmingham International (Platform TBC),52.45080697192,-1.72585666561,BHI,BHAMINT,,Europe/London,1,TBC,910GBHAMINT,0
9100BHAMNWSBUS,Birmingham New Street (Platform BUS),52.4776459,-1.898694,BHM,BHAMNWS,,Europe/London,1,BUS,910GBHAMNWS,0
9100BHAMNWSTBC,Birmingham New Street (Platform TBC),52.4776459,-1.898694,BHM,BHAMNWS,,Europe/London,1,TBC,910GBHAMNWS,0
9100BHILLPK1,Bush Hill Park (Platform 1),51.6417042,-0.0694005,BHK,BHILLPK,,Europe/London,0,1,910GBHILLPK,0
9100BHILLPK2,Bush Hill Park (Platform 2),51.6417042,-0.0694005,BHK,BHILLPK,,Europe/London,0,2,910GBHILLPK,0
9100BHILLPKBUS,Bush Hill Park (Platform BUS),51.6417042,-0.0694005,BHK,BHILLPK,,Europe/London,0,BUS,910GBHILLPK,0
9100BICKLEY1,Bickley (Platform 1),51.4000641,0.0443369,BKL,BICKLEY,,Europe/London,2,1,910GBICKLEY,0
9100BICKLEY2,Bickley (Platform 2),51.4000641,0.0443369,BKL,BICKLEY,,Europe/London,2,2,910GBICKLEY,0
9100BICKLEY3,Bickley (Platform 3),51.4000641,0.0443369,BKL,BICKLEY,,Europe/London,2,3,910GBICKLEY,0
9100BICKLEY4,Bickley (Platform 4),51.4000641,0.0443369,BKL,BICKLEY,,Europe/London,2,4,910GBICKLEY,0
9100BICKLEYBUS,Bickley (Platform BUS),51.4000641,0.0443369,BKL,BICKLEY,,Europe/London,2,BUS,910GBICKLEY,0
9100BIGLSWDBUS,Biggleswade (Platform BUS),52.0850343,-0.260819,BIW,BIGLSWD,,Europe/London,2,BUS,910GBIGLSWD,0
9100BILBROK1,Bilbrook (Platform 1),52.6239645,-2.1873052,BBK,BILBROK,,Europe/London,0,1,910GBILBROK,0
9100BILBROK2,Bilbrook (Platform 2),52.6239645,-2.1873052,BBK,BILBROK,,Europe/London,0,2,910GBILBROK,0
9100BILERCY1,Billericay (Platform 1),51.6288429,0.4181268,BIC,BILERCY,,Europe/London,1,1,910GBILERCY,0
9100BILERCY2,Billericay (Platform 2),51.6288429,0.4181268,BIC,BILERCY,,Europe/London,1,2,910GBILERCY,0
9100BILSHST1,Billingshurst (Platform 1),51.0150946,-0.4499027,BIG,BILSHST,,Europe/London,0,1,910GBILSHST,0
9100BILSHST2,Billingshurst (Platform 2),51.0150946,-0.4499027,BIG,BILSHST,,Europe/London,0,2,910GBILSHST,0
9100BINGHAM1,Bingham (Platform 1),52.9542194,-0.9512851,BIN,BINGHAM,,Europe/London,0,1,910GBINGHAM,0
9100BINGHAM2,Bingham (Platform 2),52.9542194,-0.9512851,BIN,BINGHAM,,Europe/London,0,2,910GBINGHAM,0
9100BIRCHWD1,Birchwood (Platform 1),53.4127822,-2.5251395,BWD,BIRCHWD,,Europe/London,0,1,910GBIRCHWD,0
9100BIRCHWD2,Birchwood (Platform 2),53.4127822,-2.5251395,BWD,BIRCHWD,,Europe/London,0,2,910GBIRCHWD,0
9100BIRCHWDBUS,Birchwood (Platform BUS),53.41271814401,-2.525307884,BWD,BIRCHWD,,Europe/London,0,BUS,910GBIRCHWD,0
9100BIRKBCK1,Birkbeck (Platform 1),51.4034563,-0.0565394,BIK,BIRKBCK,,Europe/London,2,1,910GBIRKBCK,0
9100BISHPTN1,Bishopton (Renfrewshire) (Platform 1),55.902096,-4.5004927,BPT,BISHPTN,,Europe/London,0,1,910GBISHPTN,0
9100BISHPTN2,Bishopton (Renfrewshire) (Platform 2),55.902096,-4.5004927,BPT,BISHPTN,,Europe/London,0,2,910GBISHPTN,0
9100BITERNE1,Bitterne (Platform 1),50.9181488,-1.3769392,BTE,BITERNE,,Europe/London,0,1,910GBITERNE,0
9100BITERNE2,Bitterne (Platform 2),50.9181488,-1.3769392,BTE,BITERNE,,Europe/London,0,2,910GBITERNE,0
9100BKDLEBUS,Birkdale (Platform BUS),53.6338886,-3.0146159,BDL,BKDLE,,Europe/London,1,BUS,910GBKDLE,0
9100BKHLS1,Brockholes (Platform 1),53.5970261,-1.7698266,BHS,BKHLS,,Europe/London,1,1,910GBKHLS,0
9100BKHLSBUS,Brockholes (Platform BUS),53.59697180598,-1.76969121826,BHS,BKHLS,,Europe/London,1,BUS,910GBKHLS,0
9100BKNELL1,Bucknell (Platform 1),52.3572768,-2.947694,BUK,BKNELL,,Europe/London,0,1,910GBKNELL,0
9100BKNELLBUS,Bucknell (Platform BUS),52.3572768,-2.947694,BUK,BKNELL,,Europe/London,0,BUS,910GBKNELL,0
9100BKNHRSTBUS,Brockenhurst (Platform BUS),50.81684095229,-1.57353100271,BCU,BKNHRST,,Europe/London,0,BUS,910GBKNHRST,0
9100BKSWELL1,Berkswell (Platform 1),52.3960838,-1.6417904,BKW,BKSWELL,,Europe/London,0,1,910GBKSWELL,0
9100BKSWELL2,Berkswell (Platform 2),52.3960838,-1.6417904,BKW,BKSWELL,,Europe/London,0,2,910GBKSWELL,0
9100BLAIRHL1,Blairhill (Platform 1),55.8665156,-4.0427186,BAI,BLAIRHL,,Europe/London,1,1,910GBLAIRHL,0
9100BLAIRHL2,Blairhill (Platform 2),55.8665156,-4.0427186,BAI,BLAIRHL,,Europe/London,1,2,910GBLAIRHL,0
9100BLAKEDN1,Blakedown (Platform 1),52.4064788,-2.1767711,BKD,BLAKEDN,,Europe/London,0,1,910GBLAKEDN,0
9100BLAKEDN2,Blakedown (Platform 2),52.4064788,-2.1767711,BKD,BLAKEDN,,Europe/London,0,2,910GBLAKEDN,0
9100BLANTYR1,Blantyre (Platform 1),55.7972578,-4.0868467,BLT,BLANTYR,,Europe/London,0,1,910GBLANTYR,0
9100BLANTYR2,Blantyre (Platform 2),55.7972578,-4.0868467,BLT,BLANTYR,,Europe/London,0,2,910GBLANTYR,0
9100BLAYDON1,Blaydon (Platform 1),54.9659633,-1.7128813,BLO,BLAYDON,,Europe/London,0,1,910GBLAYDON,0
9100BLAYDON2,Blaydon (Platform 2),54.9659633,-1.7128813,BLO,BLAYDON,,Europe/London,0,2,910GBLAYDON,0
9100BLAYDONBUS,Blaydon (Platform BUS),54.9659633,-1.7128813,BLO,BLAYDON,,Europe/London,0,BUS,910GBLAYDON,0
9100BLCKPLNBUS,Blackpool North (Platform BUS),53.8229372,-3.048373,BPN,BLCKPLN,,Europe/London,1,BUS,910GBLCKPLN,0
9100BLCKSBUS,Blackpool South (Platform BUS),53.79870074739,-3.04893781212,BPS,BLCKS,,Europe/London,1,BUS,910GBLCKS,0
9100BLEASBY1,Bleasby (Platform 1),53.0414796,-0.9435609,BSB,BLEASBY,,Europe/London,0,1,910GBLEASBY,0
9100BLEASBY2,Bleasby (Platform 2),53.0414796,-0.9435609,BSB,BLEASBY,,Europe/London,0,2,910GBLEASBY,0
9100BLEASBYBUS,Bleasby (Platform BUS),53.04136506073,-0.94368743637,BSB,BLEASBY,,Europe/London,0,BUS,910GBLEASBY,0
9100BLFRBUS,London Blackfriars (Platform BUS),51.5104871,-0.1032417,BFR,BLFR,,Europe/London,1,BUS,910GBLFR,0
9100BLIEURD1,Beaulieu Road (Platform 1),50.8550478,-1.5049707,BEU,BLIEURD,,Europe/London,0,1,910GBLIEURD,0
9100BLIEURD2,Beaulieu Road (Platform 2),50.8550478,-1.5049707,BEU,BLIEURD,,Europe/London,0,2,910GBLIEURD,0
9100BLKB7,Blackburn (Platform 7),53.74651607633,-2.47912205167,BBN,BLKB,,Europe/London,1,7,910GBLKB,0
9100BLKBBUS,Blackburn (Platform BUS),53.7463745,-2.4790853,BBN,BLKB,,Europe/London,1,BUS,910GBLKB,0
9100BLKHTHBUS,Blackheath (Platform BUS),51.46579624108,0.00887195566,BKH,BLKHTH,,Europe/London,0,BUS,910GBLKHTH,0
9100BLKRDGE1,Blackridge (Platform 1),55.8843985,-3.7502961,BKR,BLKRDGE,,Europe/London,1,1,910GBLKRDGE,0
9100BLKRDGE2,Blackridge (Platform 2),55.8843985,-3.7502961,BKR,BLKRDGE,,Europe/London,1,2,910GBLKRDGE,0
9100BLKST1,Blake Street (Platform 1),52.6043776,-1.8446597,BKT,BLKST,,Europe/London,0,1,910GBLKST,0
9100BLKST2,Blake Street (Platform 2),52.6043776,-1.8446597,BKT,BLKST,,Europe/London,0,2,910GBLKST,0
9100BLLVUE1,Belle Vue (Platform 1),53.4614732,-2.1800733,BLV,BLLVUE,,Europe/London,2,1,910GBLLVUE,0
9100BLLVUE2,Belle Vue (Platform 2),53.4614732,-2.1800733,BLV,BLLVUE,,Europe/London,2,2,910GBLLVUE,0
9100BLNGHMBUS,Billingham (Platform BUS),54.60560609915,-1.27971955308,BIL,BLNGHM,,Europe/London,2,BUS,910GBLNGHM,0
9100BLOXN1,Bloxwich North (Platform 1),52.6253158,-2.0175675,BWN,BLOXN,,Europe/London,0,1,910GBLOXN,0
9100BLOXN2,Bloxwich North (Platform 2),52.6253158,-2.0175675,BWN,BLOXN,,Europe/London,0,2,910GBLOXN,0
9100BLOXWCH1,Bloxwich (Platform 1),52.6184313,-2.0116594,BLX,BLOXWCH,,Europe/London,0,1,910GBLOXWCH,0
9100BLOXWCH2,Bloxwich (Platform 2),52.6184313,-2.0116594,BLX,BLOXWCH,,Europe/London,0,2,910GBLOXWCH,0
9100BLRD1,Blackrod (Platform 1),53.5912146,-2.5698672,BLK,BLRD,,Europe/London,0,1,910GBLRD,0
9100BLRD2,Blackrod (Platform 2),53.5912146,-2.5698672,BLK,BLRD,,Europe/London,0,2,910GBLRD,0
9100BLTCHLYBUS,Bletchley (Platform BUS),51.9954534,-0.7363,BLY,BLTCHLY,,Europe/London,0,BUS,910GBLTCHLY,0
9100BLTNODR1,Bolton-upon-Dearne (Platform 1),53.5188149,-1.3114857,BTD,BLTNODR,,Europe/London,0,1,910GBLTNODR,0
9100BLTNODR2,Bolton-upon-Dearne (Platform 2),53.5188149,-1.3114857,BTD,BLTNODR,,Europe/London,0,2,910GBLTNODR,0
9100BLTNODRBUS,Bolton-upon-Dearne (Platform BUS),53.5188149,-1.3114857,BTD,BLTNODR,,Europe/London,0,BUS,910GBLTNODR,0
9100BLTRNAB1,Beltring (Platform 1),51.2045463,0.4033747,BEG,BLTRNAB,,Europe/London,0,1,910GBLTRNAB,0
9100BLTRNAB2,Beltring (Platform 2),51.2045463,0.4033747,BEG,BLTRNAB,,Europe/London,0,2,910GBLTRNAB,0
9100BLTRNABBUS,Beltring (Platform BUS),51.20470872283,0.40349559627,BEG,BLTRNAB,,Europe/London,0,BUS,910GBLTRNAB,0
9100BLYBDGE1,Blythe Bridge (Platform 1),52.9678303,-2.066925,BYB,BLYBDGE,,Europe/London,0,1,910GBLYBDGE,0
9100BLYBDGE2,Blythe Bridge (Platform 2),52.9678303,-2.066925,BYB,BLYBDGE,,Europe/London,0,2,910GBLYBDGE,0
9100BLYBDGEBUS,Blythe Bridge (Platform BUS),52.96814226727,-2.06696110809,BYB,BLYBDGE,,Europe/London,0,BUS,910GBLYBDGE,0
9100BMBRBDGBUS,Bamber Bridge (Platform BUS),53.72686651197,-2.66077497771,BMB,BMBRBDG,,Europe/London,0,BUS,910GBMBRBDG,0
9100BMHL1,Bramhall (Platform 1),53.3601721,-2.1623117,BML,BMHL,,Europe/London,0,1,910GBMHL,0
9100BMHL2,Bramhall (Platform 2),53.3601721,-2.1623117,BML,BMHL,,Europe/London,0,2,910GBMHL,0
9100BMLY1,Bramley (Hampshire) (Platform 1),51.3299792,-1.0608367,BMY,BMLY,,Europe/London,0,1,910GBMLY,0
9100BMLY2,Bramley (Hampshire) (Platform 2),51.3299792,-1.0608367,BMY,BMLY,,Europe/London,0,2,910GBMLY,0
9100BMLYBUS,Bramley (Hampshire) (Platform BUS),51.33029324397,-1.06100267378,BMY,BMLY,,Europe/London,0,BUS,910GBMLY,0
9100BNBRBUS,Banbury (Platform BUS),52.06030818238,-1.32813275692,BAN,BNBR,,Europe/London,1,BUS,910GBNBR,0
9100BNDON1,Brandon (Platform 1),52.4538785,0.624439,BND,BNDON,,Europe/London,0,1,910GBNDON,0
9100BNDON2,Brandon (Platform 2),52.4538785,0.624439,BND,BNDON,,Europe/London,0,2,910GBNDON,0
9100BNHAMBUS,Burnham (Buckinghamshire) (Platform BUS),51.5233926,-0.6470844,BNM,BNHAM,,Europe/London,1,BUS,910GBNHAM,0
9100BNHL1,Barnhill (Platform 1),55.8777405,-4.2233317,BNL,BNHL,,Europe/London,0,1,910GBNHL,0
9100BNHL2,Barnhill (Platform 2),55.8777405,-4.2233317,BNL,BNHL,,Europe/London,0,2,910GBNHL,0
9100BNKHALLBUS,Bank Hall (Platform BUS),53.4378965,-2.9878045,BAH,BNKHALL,,Europe/London,2,BUS,910GBNKHALL,0
9100BNSBDGE1,Barnes Bridge (Platform 1),51.4720123,-0.2526332,BNI,BNSBDGE,,Europe/London,2,1,910GBNSBDGE,0
9100BNSBDGE2,Barnes Bridge (Platform 2),51.4720123,-0.2526332,BNI,BNSBDGE,,Europe/London,2,2,910GBNSBDGE,0
9100BNSBDGEBUS,Barnes Bridge (Platform BUS),51.47200852133,-0.25263015589,BNI,BNSBDGE,,Europe/London,2,BUS,910GBNSBDGE,0
